PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
124,2025-01-24,15:38:31.92,4,1,"Robertson, Jon Paul",10071271,Right,OLE_REB,"Surowiec, Ethan",814065,Right,OLE_REB,Undefined,4,Bottom,1,0,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,StolenBase,0,0,,91.07073,-2.490776,-2.969867,2354.352434,194.084481,12:30,6.01263,2.26992,5.86075,-14.52662,19.45111,4.59378,2.48345,-0.1089,82.87084,-5.275288,-2.147653,0.419535,,,,,,,,,,,,-3.20327,10.99564,-2.03146,50,5.80177,6.64436,-131.94693,-6.15069,-5.62317,29.18997,-12.87181,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250124-OleMiss-Private-1,8ee60500-da9b-11ef-b85e-d3e3e3de1b85,89.8433,,,8.19989,,,,,,,9f37ed59-52ba-46ff-bb60-0f65dc75e700,2025-01-24,21:38:31.92,2025-01-24T15:38:31.9210000-06:00,2025-01-24T21:38:31.9210000Z,,v3,5322,5322,,"Smithwick, Campbell",805802,Right,OLE_REB,2eb99b8f-ce4a-4a40-87c4-0d2dace3da5e,54.63781,-132.96897,14.59498,6.00924,-5.7,-6.43591,-2.26755,6.84125,-2.81158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2634,,0.733235,,-0.62275,2.29269,0.18482,-1.31568,6.02954,1.01827,,,,-1.20789,110.11547,-9.23974,6.03516,7.46593,-10.8826,0.98413,-6.50629,2.39699,High,High,High,,,High,High,High
125,2025-01-24,15:39:02.01,4,2,"Robertson, Jon Paul",10071271,Right,OLE_REB,"Surowiec, Ethan",814065,Right,OLE_REB,Undefined,4,Bottom,1,0,1,Curveball,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,83.02754,0.00304,-1.912956,2168.168649,102.592357,9:30,5.73906,2.75237,5.40268,-35.8462,6.1404,-20.8134,2.75473,-0.77528,75.13035,-6.590702,-5.608844,0.466366,,,,,,,,,,,,9.77516,3.54457,-2.56707,50,5.71471,4.90465,-120.28964,-1.23948,14.06731,27.21235,-27.07313,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250124-OleMiss-Private-1,a0d51580-da9b-11ef-b85e-d3e3e3de1b85,80.8216,,,7.89719,,,,,,,9f37ed59-52ba-46ff-bb60-0f65dc75e700,2025-01-24,21:39:02.01,2025-01-24T15:39:02.0157066-06:00,2025-01-24T21:39:02.0157066Z,,v3,5322,5322,,"Smithwick, Campbell",805802,Right,OLE_REB,8f8b4669-c445-4f17-acc8-447ebc3eba86,55.09576,-121.43695,13.60617,5.74291,-0.09805,-13.53657,-2.76136,4.31156,7.03366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
126,2025-01-24,15:39:20.81,4,3,"Robertson, Jon Paul",10071271,Right,OLE_REB,"Surowiec, Ethan",814065,Right,OLE_REB,Undefined,4,Bottom,1,0,2,Curveball,Slider,BallCalled,Undefined,Undefined,StolenBase,0,0,,81.78793,-0.830029,-0.645958,2229.752726,97.914051,9:15,5.71432,2.86203,5.48728,-38.91455,4.06906,-18.38194,1.69478,0.72584,74.28117,-7.970096,-3.924061,0.47187,,,,,,,,,,,,9.09544,2.74721,-2.79248,50,5.61536,2.08382,-118.61143,-3.04522,12.75277,26.029,-28.32219,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250124-OleMiss-Private-1,ac133260-da9b-11ef-b85e-d3e3e3de1b85,79.87879,,,7.50676,,,,,,,9f37ed59-52ba-46ff-bb60-0f65dc75e700,2025-01-24,21:39:20.81,2025-01-24T15:39:20.8110000-06:00,2025-01-24T21:39:20.8110000Z,,v3,5322,5322,,"Smithwick, Campbell",805802,Right,OLE_REB,5719669c-79bb-4092-970c-25d0183d2e14,55.01296,-119.70646,13.0145,5.71841,-1.85372,-14.1611,-2.86886,1.54732,6.37639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.55847,1.957886,0.912794,1.045093,0.94965,1.62896,-0.69368,-2.70518,6.27077,-2.1146,62.23919,3.83351,-62.54768,-2.64632,66.78747,-4.48225,6.3133,11.20309,-12.97617,-2.2098,-64.38242,6.33471,High,High,High,,,High,High,High
127,2025-01-24,15:39:54.10,4,4,"Robertson, Jon Paul",10071271,Right,OLE_REB,"Surowiec, Ethan",814065,Right,OLE_REB,Undefined,4,Bottom,1,1,2,Curveball,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,81.80176,-0.892785,-2.020739,2175.005135,101.841696,9:30,5.56789,2.6905,5.55365,-38.08211,5.02477,-16.48792,1.55957,-0.57249,74.02211,-7.895644,-4.95973,0.472547,,,,,,,,,,,,7.62154,3.32075,-2.50471,50,5.46595,4.85922,-118.48987,-3.13213,10.61986,26.83962,-27.54693,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250124-OleMiss-Private-1,bff5ae70-da9b-11ef-b85e-d3e3e3de1b85,79.76446,,,7.77965,,,,,,,9f37ed59-52ba-46ff-bb60-0f65dc75e700,2025-01-24,21:39:54.10,2025-01-24T15:39:54.1086346-06:00,2025-01-24T21:39:54.1086346Z,,v3,5322,5322,,"Smithwick, Campbell",805802,Right,OLE_REB,863a26ee-fb62-48ca-8640-418485cf7d05,54.94429,-119.60458,13.41981,5.57227,-1.98805,-13.77346,-2.69737,4.41815,5.30993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
128,2025-01-24,15:40:22.58,5,1,"Robertson, Jon Paul",10071271,Right,OLE_REB,"Sirmans, Tate",812536,Right,OLE_REB,Undefined,4,Bottom,2,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,80.59375,-0.480026,-0.988446,2204.480254,86.47036,9:00,5.65626,2.79879,5.61103,-44.24581,0.26516,-22.981,1.52097,-0.03901,72.66075,-8.605424,-5.095668,0.480181,,,,,,,,,,,,11.31233,0.77626,-2.69908,50,5.58698,2.931,-116.80297,-2.46084,15.20653,27.52644,-31.13058,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250124-OleMiss-Private-1,d0f2e4e0-da9b-11ef-b85e-d3e3e3de1b85,78.49631,,,7.933,,,,,,,9f37ed59-52ba-46ff-bb60-0f65dc75e700,2025-01-24,21:40:22.58,2025-01-24T15:40:22.5833098-06:00,2025-01-24T21:40:22.5833098Z,,v3,5322,5322,,"Smithwick, Campbell",805802,Right,OLE_REB,9fdbf5c7-2fec-41a8-9514-9b472fa3add8,54.88894,-117.9495,13.76322,5.66247,-1.1642,-15.56529,-2.80797,2.29761,7.60327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
129,2025-01-24,15:40:40.54,5,2,"Robertson, Jon Paul",10071271,Right,OLE_REB,"Sirmans, Tate",812536,Right,OLE_REB,Undefined,4,Bottom,2,1,0,Slider,Slider,InPlay,Undefined,FlyBall,Single,0,1,,85.88678,-0.490713,-2.693087,2442.36689,135.837394,10:30,5.77646,2.71538,5.54705,-30.45958,8.06713,-6.63985,2.77906,-0.35656,78.54289,-6.104082,-3.874941,0.446737,81.28599,20.970865,-13.022757,1441.923616,107.30987,29.9769,-24.17835,247.05557,247.05557,-12.669563,2.909186,2.59713,4.58067,-2.47744,50,5.71382,6.13741,-124.56204,-2.12332,4.06692,25.79404,-25.00107,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250124-OleMiss-Private-1,db99a3c0-da9b-11ef-b85e-d3e3e3de1b85,84.37272,31.01061,,7.34389,,,,1.5856,2.74608,0.3819,9f37ed59-52ba-46ff-bb60-0f65dc75e700,2025-01-24,21:40:40.54,2025-01-24T15:40:40.5403786-06:00,2025-01-24T21:40:40.5403786Z,LineDrive,v3,5322,5322,,"Smithwick, Campbell",805802,Right,OLE_REB,f35798e5-e96b-4c23-91b9-607d3944eee4,54.9532,-125.58355,12.89702,5.7783,-1.13322,-12.50054,-2.71731,5.97635,2.03346,175.132969,1.58566,108.45673,-13.99376,2.73891,-0.46482,0.0098,0.02835,-0.00924,0.00103,2.74601,42.67061,-17.43982,1.26284,-0.3174,0.13565,-0.05166,0.01235,-0.00124,0.38187,-25.08397,2.87514,-0.27618,-0.03284,0.0485,-0.02287,0.0056,-0.00056,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
130,2025-01-24,15:43:22.40,1,1,"Canney, Alex",1000102891,Right,OLE_REB,"Cheng, Luke",830160,Right,OLE_REB,Undefined,5,Top,0,0,0,Sinker,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.95929,-1.353315,-3.416351,2143.200919,228.584177,1:30,5.52389,2.6388,6.64273,-19.95328,15.90233,16.47832,2.61985,0.88094,78.84897,-5.213688,-0.42221,0.430973,,,,,,,,,,,,-9.7313,9.19599,-2.41344,50,5.42405,6.95638,-127.45659,-3.51443,-15.67567,31.26688,-17.36071,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250124-OleMiss-Private-1,3c27a840-da9c-11ef-b85e-d3e3e3de1b85,87.45894,,,9.11032,,,,,,,9f37ed59-52ba-46ff-bb60-0f65dc75e700,2025-01-24,21:43:22.40,2025-01-24T15:43:22.4071306-06:00,2025-01-24T21:43:22.4071306Z,,v3,5322,5322,,"Fawley, Austin",701366,Right,OLE_REB,074769b9-e677-4922-aab7-63b3c17d6bc1,53.85388,-128.39851,15.63344,5.52205,-2.99143,-8.68035,-2.63011,7.42862,-7.83783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
131,2025-01-24,15:43:37.21,1,2,"Canney, Alex",1000102891,Right,OLE_REB,"Cheng, Luke",830160,Right,OLE_REB,Undefined,5,Top,0,0,1,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Out,1,0,,89.51222,-1.650624,-3.148158,2300.147442,215.869291,1:15,5.6974,2.54992,6.63134,-17.5584,16.83446,11.27989,2.72017,0.60454,80.80005,-5.050169,-1.099009,0.422091,74.47998,11.164991,-23.932291,3828.173254,,,,116.04611,114.80781,-24.813807,1.20932,-6.92599,9.73922,-2.34076,50,5.57805,6.70075,-129.81701,-4.18134,-11.65384,30.72165,-15.78659,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250124-OleMiss-Private-1,44eeaaa0-da9c-11ef-b85e-d3e3e3de1b85,89.29942,8.12384,,8.71217,,,,0.54145,2.62273,-0.5845,9f37ed59-52ba-46ff-bb60-0f65dc75e700,2025-01-24,21:43:37.21,2025-01-24T15:43:37.2180106-06:00,2025-01-24T21:43:37.2180106Z,LineDrive,v3,5322,5322,,"Fawley, Austin",701366,Right,OLE_REB,0cdeb8e0-3a13-4f5b-91d9-71e3d841ae3c,53.86723,-130.729,15.36083,5.69522,-3.7127,-7.89329,-2.54481,7.04671,-5.82692,33.669152,0.54145,97.95581,-10.3747,1.09726,-0.23414,0.02679,-0.00276,0.00096,-0.00014,2.62273,21.15212,-21.2883,2.00167,-0.36828,0.08066,-0.01135,0.00163,-0.00021,-0.5845,-43.4741,2.63324,0.41423,-0.09481,0.03643,-0.00645,0.00079,-0.0001,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
132,2025-01-24,15:44:08.07,2,1,"Canney, Alex",1000102891,Right,OLE_REB,"Miller, Jackson",1000107070,Right,OLE_REB,Undefined,5,Top,1,0,0,Sinker,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.15048,-1.046174,-4.349377,2190.993834,226.427033,1:30,5.5992,2.47179,6.58815,-20.54005,15.35213,14.6804,2.92599,-0.29811,78.857,-5.012205,-1.689905,0.431193,,,,,,,,,,,,-9.12134,8.79603,-2.17874,50,5.51867,9.11754,-127.57511,-2.86375,-14.70208,31.62326,-17.99634,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250124-OleMiss-Private-1,575c12e0-da9c-11ef-b85e-d3e3e3de1b85,87.41438,,,9.29347,,,,,,,9f37ed59-52ba-46ff-bb60-0f65dc75e700,2025-01-24,21:44:08.07,2025-01-24T15:44:08.0764554-06:00,2025-01-24T21:44:08.0764554Z,,v3,5322,5322,,"Fawley, Austin",701366,Right,OLE_REB,52699f28-4efa-49ea-aed4-962a141e3951,53.90823,-128.54023,15.81163,5.59769,-2.31452,-8.99817,-2.46385,9.56624,-7.35104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
133,2025-01-24,15:44:21.41,2,2,"Canney, Alex",1000102891,Right,OLE_REB,"Miller, Jackson",1000107070,Right,OLE_REB,Undefined,5,Top,1,0,1,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,77.61519,0.531174,-0.357586,2560.001122,68.458015,8:15,5.56606,2.67972,5.6071,-53.1903,-5.19229,-17.78182,1.6294,0.8641,69.93253,-9.221608,-3.538789,0.498635,,,,,,,,,,,,8.89272,-2.31886,-2.6373,50,5.57732,1.38703,-112.50549,-0.70818,11.08621,25.61018,-35.06486,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250124-OleMiss-Private-1,5f43b1c0-da9c-11ef-b85e-d3e3e3de1b85,75.59119,,,7.68267,,,,,,,9f37ed59-52ba-46ff-bb60-0f65dc75e700,2025-01-24,21:44:21.41,2025-01-24T15:44:21.4139018-06:00,2025-01-24T21:44:21.4139018Z,,v3,5322,5322,,"Fawley, Austin",701366,Right,OLE_REB,8a50ea70-3d1e-4dee-a569-b87b49c34761,54.89328,-113.61391,12.80509,5.57512,0.80945,-17.53243,-2.68695,0.90721,5.5431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
134,2025-01-24,15:44:38.57,2,3,"Canney, Alex",1000102891,Right,OLE_REB,"Miller, Jackson",1000107070,Right,OLE_REB,Undefined,5,Top,1,1,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,89.27417,-0.442874,-3.199981,2403.621773,203.508222,12:45,5.64344,2.55098,6.42539,-18.95052,15.63359,6.30075,3.65649,0.13156,81.10389,-4.071325,-2.060561,0.423263,,,,,,,,,,,,-4.2204,8.62922,-2.32531,50,5.60303,6.99044,-129.53958,-1.51634,-7.12943,28.53577,-17.59694,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250124-OleMiss-Private-1,6979fb90-da9c-11ef-b85e-d3e3e3de1b85,89.05215,,,8.17028,,,,,,,9f37ed59-52ba-46ff-bb60-0f65dc75e700,2025-01-24,21:44:38.57,2025-01-24T15:44:38.5746570-06:00,2025-01-24T21:44:38.5746570Z,,v3,5322,5322,,"Fawley, Austin",701366,Right,OLE_REB,a3cc5e53-7f61-4c25-bd18-b0b4306928f5,54.07318,-130.43376,14.26789,5.64191,-0.96493,-8.79847,-2.54785,7.21385,-3.56472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
135,2025-01-24,15:44:57.27,2,4,"Canney, Alex",1000102891,Right,OLE_REB,"Miller, Jackson",1000107070,Right,OLE_REB,Undefined,5,Top,1,1,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.87508,0.024453,-2.051058,2445.36147,194.859409,12:30,5.71671,2.5272,6.18264,-17.88048,16.80166,4.12953,4.24927,0.9765,80.92329,-3.417425,-1.306665,0.423862,,,,,,,,,,,,-2.77012,9.01544,-2.3742,50,5.70938,4.49186,-130.34604,-0.43325,-4.69763,31.05537,-16.88556,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250124-OleMiss-Private-1,749eeb20-da9c-11ef-b85e-d3e3e3de1b85,88.92623,,,8.95179,,,,,,,9f37ed59-52ba-46ff-bb60-0f65dc75e700,2025-01-24,21:44:57.27,2025-01-24T15:44:57.2787338-06:00,2025-01-24T21:44:57.2787338Z,,v3,5322,5322,,"Fawley, Austin",701366,Right,OLE_REB,c2a5bc11-f9e3-42cf-a327-4e18308eec1d,54.31339,-131.3697,15.52768,5.71449,0.12334,-8.44278,-2.52482,4.6467,-2.34881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
136,2025-01-24,15:45:16.20,2,5,"Canney, Alex",1000102891,Right,OLE_REB,"Miller, Jackson",1000107070,Right,OLE_REB,Undefined,5,Top,1,2,2,Slider,Curveball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,77.5797,1.330974,0.031268,2558.623383,67.355845,8:15,5.60677,2.58536,5.57005,-54.51842,-6.04264,-19.17891,2.30709,1.01632,69.27242,-8.691599,-3.395898,0.501111,,,,,,,,,,,,9.64839,-2.94914,-2.57534,50,5.68638,0.69956,-112.32634,0.78662,11.90415,26.84264,-35.81271,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250124-OleMiss-Private-1,7ff01ad0-da9c-11ef-b85e-d3e3e3de1b85,75.21775,,,8.30728,,,,,,,9f37ed59-52ba-46ff-bb60-0f65dc75e700,2025-01-24,21:45:16.20,2025-01-24T15:45:16.2066570-06:00,2025-01-24T21:45:16.2066570Z,,v3,5322,5322,,"Fawley, Austin",701366,Right,OLE_REB,f23e2aa7-fdb3-4fe0-91a0-c97b88e2c007,54.92853,-113.498,13.42132,5.61793,2.34982,-17.90635,-2.59453,0.17995,5.95208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
137,2025-01-24,15:45:43.01,3,1,"Canney, Alex",1000102891,Right,OLE_REB,"Moseley, Brett",830162,Left,OLE_REB,Undefined,5,Top,2,0,0,Sinker,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.04814,-1.187302,-4.28085,2237.150999,228.319864,1:30,5.59151,2.64169,6.75254,-19.37533,15.43784,15.8743,2.88912,0.04674,79.9432,-4.940086,-1.395399,0.424662,,,,,,,,,,,,-9.71461,8.905,-2.36529,50,5.5057,9.02907,-128.96896,-3.15774,-16.06326,31.3896,-17.44953,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250124-OleMiss-Private-1,8fe35b50-da9c-11ef-b85e-d3e3e3de1b85,88.75869,,,9.10494,,,,,,,9f37ed59-52ba-46ff-bb60-0f65dc75e700,2025-01-24,21:45:43.01,2025-01-24T15:45:43.0129290-06:00,2025-01-24T21:45:43.0129290Z,,v3,5322,5322,,"Fawley, Austin",701366,Right,OLE_REB,dbc8e123-0d41-4508-b839-d0d423372f50,53.74452,-129.87714,15.6948,5.58975,-2.65289,-8.72476,-2.63324,9.49382,-8.03163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
138,2025-01-24,15:45:57.42,3,2,"Canney, Alex",1000102891,Right,OLE_REB,"Moseley, Brett",830162,Left,OLE_REB,Undefined,5,Top,2,0,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,82.24093,-0.375687,-1.382607,1549.921831,217.086601,1:15,5.71868,2.48996,6.02563,-30.72569,11.11316,7.22225,2.81015,1.81103,73.99379,-6.155385,-0.082708,0.465544,,,,,,,,,,,,-4.12449,6.31059,-2.38537,50,5.673,2.58638,-119.21701,-1.70569,-5.82429,26.9388,-23.26274,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250124-OleMiss-Private-1,9879d7d0-da9c-11ef-b85e-d3e3e3de1b85,80.96421,,,8.24714,,,,,,,9f37ed59-52ba-46ff-bb60-0f65dc75e700,2025-01-24,21:45:57.42,2025-01-24T15:45:57.4221962-06:00,2025-01-24T21:45:57.4221962Z,,v3,5322,5322,,"Fawley, Austin",701366,Right,OLE_REB,07c56a04-cfc0-469b-b05d-0696ace6752e,54.46917,-120.22265,13.4694,5.72047,-0.83728,-11.63137,-2.48598,2.8038,-2.91214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
139,2025-01-24,15:46:11.84,3,3,"Canney, Alex",1000102891,Right,OLE_REB,"Moseley, Brett",830162,Left,OLE_REB,Undefined,5,Top,2,1,1,Cutter,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,81.9758,-0.150161,-1.156862,2653.785445,107.824598,9:30,5.62396,2.72692,5.64837,-36.29211,7.44748,-17.20954,2.45953,0.21357,72.30918,-6.934669,-4.231151,0.476002,,,,,,,,,,,,8.13705,4.40855,-2.61811,50,5.58912,3.1242,-118.48392,-1.4957,11.06825,31.71528,-26.1774,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250124-OleMiss-Private-1,a121e080-da9c-11ef-b85e-d3e3e3de1b85,79.18546,,,9.66661,,,,,,,9f37ed59-52ba-46ff-bb60-0f65dc75e700,2025-01-24,21:46:11.84,2025-01-24T15:46:11.8444170-06:00,2025-01-24T21:46:11.8444170Z,,v3,5322,5322,,"Fawley, Austin",701366,Right,OLE_REB,0f47e55d-4c94-45a8-978e-003e34ef9d41,54.84391,-119.7735,15.85764,5.62829,-0.4313,-13.0887,-2.73599,2.67415,5.53413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
140,2025-01-24,15:46:29.64,3,4,"Canney, Alex",1000102891,Right,OLE_REB,"Moseley, Brett",830162,Left,OLE_REB,Undefined,5,Top,2,1,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.56284,0.022732,-1.814703,2404.017832,195.415575,12:30,5.70122,2.53333,6.15449,-17.67607,16.50257,4.21481,4.24923,1.20735,81.55492,-3.377465,-1.055143,0.420774,,,,,,,,,,,,-2.72921,8.84193,-2.39734,50,5.69375,3.97864,-131.35183,-0.43776,-4.70176,31.43751,-16.94163,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250124-OleMiss-Private-1,abb73a40-da9c-11ef-b85e-d3e3e3de1b85,89.57885,,,9.00792,,,,,,,9f37ed59-52ba-46ff-bb60-0f65dc75e700,2025-01-24,21:46:29.64,2025-01-24T15:46:29.6409226-06:00,2025-01-24T21:46:29.6409226Z,,v3,5322,5322,,"Fawley, Austin",701366,Right,OLE_REB,a309947a-3f72-4f4c-90a1-8eaa407d53f4,54.34115,-132.38675,15.71875,5.69898,0.11996,-8.47082,-2.53087,4.13342,-2.35088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
141,2025-01-24,15:46:48.30,3,5,"Canney, Alex",1000102891,Right,OLE_REB,"Moseley, Brett",830162,Left,OLE_REB,Undefined,5,Top,2,2,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.30319,-1.489321,-1.443355,2462.559795,201.545891,12:45,5.67202,2.57723,6.36496,-18.62186,15.98725,5.85331,2.7489,1.73648,81.18915,-5.050892,-0.383532,0.423415,,,,,,,,,,,,-3.45225,9.10308,-2.47526,50,5.55535,3.02802,-129.66601,-3.87929,-5.83989,28.73465,-16.77519,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250124-OleMiss-Private-1,b6cb60f0-da9c-11ef-b85e-d3e3e3de1b85,89.02001,,,8.11404,,,,,,,9f37ed59-52ba-46ff-bb60-0f65dc75e700,2025-01-24,21:46:48.30,2025-01-24T15:46:48.3031178-06:00,2025-01-24T21:46:48.3031178Z,,v3,5322,5322,,"Fawley, Austin",701366,Right,OLE_REB,1fcb9d42-babb-4736-9e4b-fb1b53738ce0,54.13266,-130.57862,14.36732,5.6701,-3.34652,-8.3876,-2.57437,3.21349,-2.91995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
