playerFullName,PitchType,playerId,Vel,IndVertBrk,HorzBrk,Spin,Extension,RelH (ft),RelS (ft),norm_HorzBrk,norm_RelS,Vel_primary,IndVertBrk_primary,norm_HorzBrk_primary,vel_diff,ivb_diff,hb_diff,predicted_xPitchRV/P,PitchNo,group_mean,group_std,CLASS+,Count
"Jones, Brayden",4S,1000119593.0,97.32450993670885,17.51397658227848,7.068681329113924,2035.7855590316456,5.9413765822784805,6.0024804430379755,1.0360037341772153,7.068681329113924,1.0360037341772153,97.32450993670884,17.51397658227848,7.068681329113923,1.0793054214077472e-14,1.349131776759684e-16,-2.4734082573927537e-16,0.007907649976751337,247.37735849056602,0.0028173875412249,0.0073362157238225,106.93853974195041,159.0
"Jones, Brayden",CU,1000119593.0,78.20179,-8.02182,-11.40922,2327.381336,5.40554,6.08589,0.91943,-11.40922,0.91943,97.32450993670884,17.51397658227848,7.068681329113924,-19.122719936708847,-25.53579658227848,-18.477901329113923,0.0084104360335275,258.0,0.0038883046970989,0.0075667092185874,105.97635141749608,1.0
"Jones, Brayden",FC,1000119593.0,88.25821384615385,1.3665238461538463,-4.302328461538462,2106.9499066923076,5.5660753846153845,5.908578461538462,1.3707492307692308,-4.302328461538462,1.3707492307692308,97.32450993670884,17.51397658227848,7.068681329113924,-9.066296090555003,-16.147452736124634,-11.371009790652387,0.00806504142395943,146.92307692307693,0.011293074699198,0.0075858975963126,95.74469173323968,13.0
"Jones, Brayden",SL,1000119593.0,87.53549006451613,1.1285555483870968,-4.228803548387097,2042.880289083871,5.417043548387097,5.9562154838709676,1.3394075483870969,-4.228803548387097,1.3394075483870969,97.32450993670884,17.51397658227848,7.068681329113923,-9.78901987219272,-16.385421033891383,-11.297484877501022,0.00918172677269025,251.58064516129033,0.007413182025219,0.0078737585740861,102.24612519018791,155.0
"Ketchum, Cole",4S,1000090848.0,91.00489888888889,15.995797777777776,9.344161111111111,2116.1958318888887,6.304090555555556,5.991812222222222,2.5334322222222223,9.344161111111111,2.5334322222222223,91.00489888888887,15.995797777777776,9.344161111111111,7.648203058528857e-16,1.566648045859943e-15,-4.0091387000352874e-17,-0.00277558833562665,300.27777777777777,0.0028173875412249,0.007336215723822499,92.3762112683112,18.0
"Ketchum, Cole",CH,1000090848.0,83.3631,9.5724175,18.830727500000002,1712.79457425,5.92103,5.797505,2.9128724999999998,18.830727500000002,2.9128724999999998,91.00489888888887,15.995797777777776,9.344161111111111,-7.641798888888893,-6.423380277777776,9.486566388888889,0.0162992285780119,277.75,0.0057302139408229,0.0094398261837037,111.19619623445466,4.0
"Ketchum, Cole",FC,1000090848.0,86.91193333333334,6.615725555555556,-3.7858455555555555,2329.280519,6.064038888888889,6.008334444444444,2.6820433333333336,-3.7858455555555555,2.6820433333333336,91.00489888888887,15.995797777777776,9.344161111111111,-4.092965555555555,-9.38007222222222,-13.130006666666667,0.010439211211247365,293.0,0.011293074699198,0.0075858975963126,98.87440678296828,9.0
"Maddox, Riley",4S,1000119598.0,92.8960786036036,15.402566036036035,12.956645405405407,2357.691168355856,5.81165527027027,5.7521968018018015,1.9179957657657656,12.956645405405407,1.9179957657657656,92.46883142372882,9.20717393220339,17.886471050847458,0.4272471798747878,6.1953921038326465,-4.929825645442053,0.0012240385515499765,74.72522522522523,0.0028173875412249,0.0073362157238225,97.82810504808224,222.0
"Maddox, Riley",CH,1000119598.0,85.17175075757575,5.6991930303030305,15.743716969696969,1829.3426130151515,6.026333181818182,5.394649393939393,2.1115901515151516,15.743716969696969,2.1115901515151516,92.46883142372882,9.20717393220339,17.886471050847458,-7.297080666153058,-3.507980901900359,-2.142754081150488,0.0021726704051154224,82.48484848484848,0.0057302139408229,0.0094398261837037,96.23134635482057,66.0
"Maddox, Riley",FC,1000119598.0,85.59881424107142,1.1320413839285715,-1.746921517857143,2348.62582121875,5.398283303571428,5.576699553571428,2.14563625,-1.746921517857143,2.14563625,92.46883142372882,9.20717393220339,17.886471050847458,-6.870017182657387,-8.075132548274818,-19.6333925687046,0.010825568024912576,90.90625,0.011293074699198,0.0075858975963126,99.38371607532281,224.0
"Maddox, Riley",SI,1000119598.0,92.46883142372882,9.20717393220339,17.886471050847458,2308.8729993491525,5.802522448979592,5.519330847457628,2.142166474576271,17.886471050847458,2.142166474576271,92.46883142372882,9.20717393220339,17.886471050847458,-1.9690463948606167e-15,6.39789539614497e-16,-3.8161564304064703e-16,0.005227962995428258,78.96949152542373,-0.0002688599585534,0.007278823253620599,107.55180166141214,295.0
"Maddox, Riley",SL,1000119598.0,82.52579764285714,-4.080185571428572,-16.86993742857143,2814.123168492857,5.134301499999999,5.615308214285714,2.2216302142857143,-16.86993742857143,2.2216302142857143,92.46883142372882,9.20717393220339,17.886471050847458,-9.943033780871673,-13.287359503631961,-34.75640847941889,0.009064754223959828,78.76428571428572,0.007413182025219,0.0078737585740861,102.09756520116896,140.0
"McCausland, Will",4S,823790.0,91.32501067729083,18.519374980079682,7.686208525896415,2351.9678242111554,6.294452071713148,5.343760597609562,0.9795618725099601,7.686208525896415,0.9795618725099601,91.32501067729083,18.51937498007968,7.686208525896415,2.328372112201922e-15,-1.0332593567826159e-15,-7.006347693251984e-16,0.006573759296774886,209.73705179282868,0.0028173875412249,0.0073362157238225,105.12031256571704,251.0
"McCausland, Will",CH,823790.0,86.62730529411765,6.330329215686274,12.396241960784314,1563.2789661960785,6.358419803921568,5.215162156862745,1.0780241176470589,12.396241960784314,1.0780241176470589,91.32501067729083,18.51937498007968,7.686208525896416,-4.697705383173187,-12.18904576439341,4.710033434887898,0.006451835482856738,211.2549019607843,0.0057302139408229,0.0094398261837037,100.76444367511723,51.0
"McCausland, Will",CU,823790.0,82.21469413793103,-4.779622241379311,-4.821222586206897,2320.3215673448276,5.691923275862069,5.257552758620689,1.121169827586207,-4.821222586206897,1.121169827586207,91.32501067729083,18.51937498007968,7.686208525896415,-9.110316539359799,-23.29899722145899,-12.507431112103312,-3.6800334504509404e-06,194.32758620689654,0.0038883046970989,0.0075667092185874,94.85643677044067,58.0
"McCausland, Will",SL,823790.0,86.54737448087431,7.295706338797815,-1.592490601092896,2469.682276010929,5.980453224043716,5.272441202185792,1.159804043715847,-1.592490601092896,1.159804043715847,91.32501067729085,18.51937498007968,7.686208525896415,-4.777636196416517,-11.223668641281868,-9.278699126989311,0.010912771678411246,208.27868852459017,0.007413182025219,0.0078737585740861,104.44462402582425,183.0
"Morris, Mason",4S,702568.0,96.1804774829932,17.77846918367347,6.852468537414966,2346.153107789116,6.343960408163265,6.2265580952380954,1.1695710544217686,6.852468537414966,1.1695710544217686,96.1804774829932,17.77846918367347,6.852468537414966,9.893824233054116e-17,5.853216626425145e-16,1.419877065507003e-16,0.006274763417436417,217.37074829931973,0.0028173875412249,0.0073362157238225,104.71275110542962,294.0
"Morris, Mason",CH,702568.0,90.26395000000001,13.482133333333332,14.641043333333334,2059.479893,5.961223333333334,5.962246666666666,1.75976,14.641043333333334,1.75976,96.1804774829932,17.77846918367347,6.852468537414967,-5.916527482993193,-4.296335850340135,7.788574795918368,0.0207652641578397,236.66666666666666,0.0057302139408229,0.0094398261837037,115.927253240078,3.0
"Morris, Mason",FC,702568.0,91.74869189814815,6.410428842592593,-0.34846629629629633,2536.888111412037,5.931424675925927,6.236269583333333,1.4023012962962964,-0.34846629629629633,1.4023012962962964,96.1804774829932,17.77846918367347,6.852468537414966,-4.431785584845049,-11.368040341080874,-7.200934833711262,0.010442075249606882,220.07407407407408,0.011293074699198,0.0075858975963126,98.87818226019183,216.0
"Morris, Mason",SL,702568.0,86.97988086956522,-6.224955900621118,-5.258736149068323,2594.4227646149066,5.597443478260869,6.2534594409937885,1.3421437267080745,-5.258736149068323,1.3421437267080745,96.1804774829932,17.77846918367347,6.852468537414966,-9.20059661342798,-24.003425084294587,-12.111204686483289,0.01643630960484925,224.1863354037267,0.007413182025219,0.0078737585740861,111.4597463139484,161.0
"Nichols, Mason",4S,805783.0,93.05889777056277,17.816409956709954,8.969883809523811,2248.826483012987,6.446475748373102,5.9906138095238095,1.408218831168831,8.969883809523811,1.408218831168831,93.05889777056277,17.816409956709954,8.969883809523811,4.733587259538167e-15,2.570334517617029e-15,-1.4149335863621043e-15,0.0030218582969793063,70.83549783549783,0.0028173875412249,0.0073362157238225,100.27871420832184,462.0
"Nichols, Mason",CH,805783.0,84.45754239130434,7.397525000000001,14.390119782608696,1646.1227642391304,6.216425217391304,5.9910000000000005,1.4984180434782608,14.390119782608696,1.4984180434782608,93.05889777056277,17.816409956709954,8.969883809523811,-8.601355379258418,-10.418884956709954,5.420235973084885,0.00792659924714428,74.19565217391305,0.0057302139408229,0.0094398261837037,102.32672219125502,92.0
"Nichols, Mason",CU,805783.0,79.37866582089552,-0.6674570149253731,-12.076713731343283,2107.674175955224,5.635412388059701,6.006788358208955,1.5493635820895524,-12.076713731343283,1.5493635820895524,93.05889777056277,17.816409956709954,8.969883809523811,-13.680231949667242,-18.483866971635326,-21.046597540867094,0.010098654254406142,75.31343283582089,0.0038883046970989003,0.0075667092185874,108.20746427264788,67.0
"Nichols, Mason",FC,805783.0,86.60260118942732,7.7015624229074895,-4.366823392070485,2123.7903963480176,6.031364273127753,6.017196475770926,1.5127906167400882,-4.366823392070485,1.5127906167400882,93.05889777056277,17.816409956709954,8.969883809523811,-6.456296581135453,-10.114847533802465,-13.336707201594296,0.008644474484010334,75.02202643171806,0.011293074699198,0.0075858975963126,96.50852100023714,227.0
"Rabe, Taylor",4S,815040.0,93.14318705882353,14.49944294117647,15.02266,2267.4234357647056,5.925501176470588,5.735811176470588,2.4022964705882353,15.02266,2.4022964705882353,93.56056272727272,7.78773038961039,17.32634155844156,-0.28799580419580306,6.912631918081918,-2.0486892507492516,0.003297590657268976,121.58823529411765,0.0028173875412249,0.0073362157238225,100.65456515200975,17.0
"Rabe, Taylor",CH,815040.0,86.68830159999999,2.3089684,13.7118716,1327.97817292,6.5250684,5.65039,2.2526684,13.7118716,2.2526684,93.56056272727272,7.78773038961039,17.32634155844156,-6.49550082251082,-5.007395151515151,-3.5105191774891784,0.011458625768091328,172.44,0.0057302139408229,0.0094398261837037,106.06834460274024,25.0
"Rabe, Taylor",SI,815040.0,93.39517613636363,7.5633521590909085,17.368854545454546,2261.478496,5.996225227272728,5.635381363636363,2.3716289772727275,17.368854545454546,2.3716289772727275,93.56056272727272,7.78773038961039,17.32634155844156,2.5549548047217886e-15,-4.210196405072022e-16,-6.920870802858119e-16,0.005932139700825966,185.88636363636363,-0.0002688599585534,0.0072788232536206,108.5192337323138,88.0
"Rabe, Taylor",SL,815040.0,82.94997318181818,-6.6153699999999995,-7.19347,1966.099775590909,5.8494540909090915,5.622985909090909,2.3615940909090907,-7.19347,2.3615940909090907,93.56056272727272,7.78773038961039,17.32634155844156,-10.312673838383837,-14.413520945165946,-24.118569336219338,0.0033738119871073377,160.77272727272728,0.007413182025219,0.0078737585740861,94.86983249473015,22.0
"Rodriguez, Ryne",4S,824609.0,90.93110777777777,11.163877777777778,-10.655837777777778,2363.7613568888887,6.798974444444444,5.056705555555556,-2.7907888888888888,10.655837777777778,2.7907888888888888,90.8591205319149,7.376775106382979,13.376719787234043,0.07198724586288249,3.7871026713947984,-2.720882009456265,0.00674759530741872,158.3,0.0028173875412249,0.0073362157238225,105.35726853482706,10.0
"Rodriguez, Ryne",CH,824609.0,85.59972499999999,8.47921,-16.168255000000002,1815.04215325,6.311515,5.1531125,-2.6869975,16.168255000000002,2.6869975,90.8591205319149,7.376775106382979,13.376719787234045,-5.259395531914901,1.1024348936170205,2.7915352127659574,0.004449097292882,178.5,0.0057302139408229,0.0094398261837037,98.64285991817039,4.0
"Rodriguez, Ryne",FC,824609.0,86.64318298245614,3.055317192982456,2.5801831578947367,2305.816820894737,6.115074385964912,5.125524385964913,-2.7925142105263157,-2.5801831578947367,2.7925142105263157,90.8591205319149,7.376775106382979,13.376719787234045,-4.215937549458757,-4.321457913400523,-15.95690294512878,0.007252913039379073,179.05263157894737,0.011293074699198,0.0075858975963126,94.6741152137582,57.0
"Rodriguez, Ryne",SI,824600.3789473685,90.85429326315789,7.408336631578947,-13.388821578947368,2308.3014648105263,6.744538421052631,4.9587946315789475,-2.7981351578947367,13.388821578947368,2.7981351578947367,90.86402463870833,7.49406563136926,13.316819668693647,-0.009731375550432337,-0.08572899979031287,0.07200191025372173,0.007747338147529914,177.86315789473684,-0.0002688599585534,0.007278823253620599,111.0130412935855,95.0
"Rodriguez, Ryne",SL,824609.0,82.610196,-1.5421525,8.143283499999999,2406.840398875,6.025233999999999,4.87969275,-2.93722,-8.143283499999999,2.93722,90.8591205319149,7.376775106382979,13.376719787234043,-8.248924531914898,-8.91892760638298,-21.52000328723404,0.008058927544557965,146.75,0.007413182025219,0.0078737585740861,100.82012359569197,40.0
"Spencer, Connor",4S,1000146120.0,94.68314175115208,17.81682599078341,-0.49626963133640556,2231.168598235023,6.367554516129033,5.883999032258065,2.1262361290322582,-0.49626963133640556,2.1262361290322582,94.68314175115208,17.81682599078341,-0.4962696313364055,-4.9757944820239445e-15,-4.461357039046712e-16,-8.185976218434334e-18,0.007476092614181098,284.8709677419355,0.0028173875412249,0.0073362157238225,106.35028364532437,217.0
"Spencer, Connor",CH,1000146120.0,87.66790999999999,7.367838000000001,6.197775999999999,1244.4803286000001,5.866828,5.839782,2.19588,6.197775999999999,2.19588,94.68314175115208,17.81682599078341,-0.4962696313364055,-7.015231751152081,-10.448987990783412,6.694045631336405,0.01705126432780894,304.0,0.0057302139408229,0.0094398261837037,111.99285894323982,5.0
