playerFullName,PitchType,Vel,IndVertBrk,HorzBrk,Spin,Extension,RelH (ft),RelS (ft),norm_HorzBrk,norm_RelS,Vel_primary,IndVertBrk_primary,norm_HorzBrk_primary,vel_diff,ivb_diff,hb_diff,predicted_xPitchRV/P,group_mean,group_std,CLASS+,Count
"Hooks, Walker",CH,82.25866714285713,3.95104,-15.227755,1568.1168846785713,6.896989285714286,6.131480357142857,-1.6656035714285713,15.227755,1.6656035714285713,88.63575033333333,16.199842,12.340775666666667,-6.377083190476191,-12.248802,2.8869793333333327,0.004960441004549886,0.005730213940822899,0.0094398261837037,99.18454755279083,28.0
"Hooks, Walker",CU,77.2054375,-3.71820125,4.10180375,2129.387070625,6.3400175,6.49346625,-1.2746775,-4.10180375,1.2746775,88.63575033333333,16.199842,12.340775666666667,-11.430312833333332,-19.91804325,-16.442579416666668,-0.0028864485062728503,0.0038883046970989,0.0075667092185874,91.04663201972957,8.0
"Hooks, Walker",SL,80.28587818181818,4.867994545454545,7.037634545454545,2174.822199909091,6.174953636363636,6.349104545454545,-1.6930336363636365,-7.037634545454545,1.6930336363636365,88.63575033333333,16.199842,12.340775666666667,-8.349872151515154,-11.331847454545455,-19.378410212121214,0.008284970841647156,0.007413182025219,0.0078737585740861,101.10720795948382,11.0
"Jones, Brayden",4S,95.14693142857143,17.648060285714283,11.170581142857143,1984.9447266571428,5.687616,6.057726571428572,1.110894,11.170581142857143,1.110894,95.14693142857143,17.648060285714283,11.170581142857143,-6.077678043376571e-15,2.20775778611174e-15,-4.567774729886358e-16,0.005620299873514351,0.0028173875412249,0.0073362157238225,103.82065146092646,38.0
"Jones, Brayden",CU,78.84956,-3.842076666666667,-12.426923333333335,2288.9823326666665,5.0591,6.092490000000001,1.2736133333333333,-12.426923333333335,1.2736133333333333,95.14693142857143,17.648060285714283,11.170581142857143,-16.297371428571434,-21.49013695238095,-23.597504476190476,0.009697179816184925,0.0038883046970989,0.0075667092185874,107.67688429841682,4.0
"Jones, Brayden",SL,86.10250099999999,1.7435614999999998,-5.5059345,2076.2354245,5.173163000000001,6.010413,1.4422435,-5.5059345,1.4422435,95.14693142857143,17.648060285714283,11.170581142857143,-9.044430428571435,-15.904498785714285,-16.676515642857144,0.005239436844246907,0.007413182025219,0.0078737585740861,97.23925345117104,27.0
"Ketchum, Cole",4S,90.0117475,17.115377916666667,11.077119583333333,2194.8423890416666,6.0414112499999995,6.098325833333334,2.5491112499999997,11.077119583333333,2.5491112499999997,90.0117475,17.115377916666667,11.077119583333333,2.3684757858670005e-15,-7.401486830834377e-17,-7.28583859910259e-17,2.5513850832091713e-05,0.0028173875412249006,0.007336215723822499,96.19439531838333,24.0
"Ketchum, Cole",CH,81.75994933333332,7.484483666666667,21.347015333333335,2013.9069981,5.550647,5.925527,2.7535323333333332,21.347015333333335,2.7535323333333332,90.0117475,17.115377916666667,11.077119583333332,-8.251798166666667,-9.63089425,10.26989575,0.003875273985068296,0.0057302139408229,0.0094398261837037,98.03498505199506,30.0
"Ketchum, Cole",FC,84.43031391304348,5.620209130434783,-3.978857391304348,2328.044124956522,5.516023043478261,6.113962608695652,2.6755408695652174,-3.978857391304348,2.6755408695652174,90.0117475,17.115377916666667,11.077119583333332,-5.581433586956522,-11.495168786231885,-15.055976974637682,0.008863954583867469,0.011293074699198002,0.0075858975963126,96.79784747356553,23.0
"Maddox, Riley",4S,91.32812636363636,16.61389090909091,13.522706363636363,2209.498359309091,5.562445090909091,6.019533454545455,1.9692723636363636,13.522706363636363,1.9692723636363636,91.32812636363636,16.61389090909091,13.522706363636363,5.438074233345767e-15,2.432397717587843e-16,4.3197768594506093e-16,-0.0010500853168068582,0.0028173875412249,0.0073362157238225,94.7282454556602,55.0
"Maddox, Riley",CH,83.21621230769232,7.173740769230769,17.191932307692305,1758.7577388461539,5.865323076923077,5.659749230769231,2.140303846153846,17.191932307692305,2.140303846153846,91.32812636363636,16.61389090909091,13.522706363636363,-8.111914055944048,-9.440150139860139,3.6692259440559445,0.0043353124136553,0.0057302139408229,0.0094398261837037,98.52232286906332,13.0
"Maddox, Riley",FC,82.3003159375,0.07407999999999997,-3.2703721875,2327.96744209375,5.2996503125,5.74845625,2.1094690625,-3.2703721875,2.1094690625,91.32812636363636,16.61389090909091,13.522706363636363,-9.027810426136357,-16.53981090909091,-16.793078551136364,0.003887652484115406,0.011293074699198,0.0075858975963126,90.23790906605133,32.0
"Maddox, Riley",SI,90.98746536585367,10.86327268292683,17.35843463414634,2181.1532400731708,5.614612682926829,5.719198292682927,2.0736031707317073,17.35843463414634,2.0736031707317073,91.32812636363636,16.61389090909091,13.522706363636363,-0.340660997782698,-5.75061822616408,3.8357282705099784,-0.0033127146868832413,-0.0002688599585534,0.0072788232536206,95.81820491819784,41.0
"Maddox, Riley",SL,79.79573959999999,-4.0217282,-18.3736538,2796.0170150999998,4.9778456,5.7753934000000005,2.1163936000000003,-18.3736538,2.1163936000000003,91.32812636363637,16.61389090909091,13.522706363636363,-11.532386763636357,-20.635619109090907,-31.896360163636363,0.012294661229723926,0.007413182025219,0.0078737585740861,106.19968107806956,51.0
"McCausland, Will",4S,89.75919346938777,19.912663673469385,9.519261224489796,2265.3298439791665,6.14886,5.417628125,1.4323785416666668,9.519261224489796,1.4323785416666668,89.75919346938777,19.912663673469385,9.519261224489796,-1.2489300976634653e-14,2.6237515561549616e-15,-5.437827059388522e-17,0.005654440448921394,0.0028173875412248997,0.0073362157238225,103.86718849949277,49.0
"McCausland, Will",CH,84.60375076923077,6.040809230769231,12.71767230769231,1500.454965923077,6.398616923076923,5.3080715384615385,1.6366153846153846,12.71767230769231,1.6366153846153846,89.75919346938778,19.912663673469385,9.519261224489796,-5.155442700156996,-13.871854442700156,3.198411083202512,0.003574223816407885,0.0057302139408229,0.0094398261837037,97.7160701029252,13.0
"McCausland, Will",CU,80.48444434782608,-5.403551304347826,-4.6527517391304345,2322.9678979130435,5.55157,5.236533043478261,1.651190434782609,-4.6527517391304345,1.651190434782609,89.75919346938777,19.912663673469385,9.519261224489796,-9.27474912156168,-25.316214977817207,-14.172012963620231,0.005771337620198044,0.0038883046970989,0.0075667092185874,102.4885757714509,23.0
"McCausland, Will",FC,86.05939666666666,9.522248888888889,0.174087037037037,2335.881499296296,5.8964159259259254,5.409584074074075,1.5479314814814815,0.174087037037037,1.5479314814814815,89.75919346938775,19.912663673469385,9.519261224489796,-3.699796802721099,-10.390414784580495,-9.34517418745276,0.010236233565898466,0.011293074699198,0.0075858975963126,98.60683443207394,27.0
