PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
177,2025-01-09,14:27:03.27,2,3,"Rodriguez, Ryne",1000138960,Left,OLE_REB,"Fawley, Austin",1000140327,Right,OLE_REB,Undefined,9,Top,0,2,0,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,78.34764,-0.051438,1.946771,2749.642924,298.756721,4:00,5.27569,-2.86402,6.24352,-48.98963,-4.23701,10.10945,1.14575,-0.22523,72.57593,-9.0616,3.775094,0.481483,,,,,,,,,,,,-4.77032,-1.87465,2.714,50,5.24741,-4.21653,-113.95171,-1.55774,-6.28007,20.69653,-34.64201,OLE_PRA,OLE_PRA,OleMiss,TeamExclusive,Team,20250109-OleMiss-Private-1,167a2760-cec8-11ef-8a36-438d8e0853cc,78.28412,,,5.77171,,,,,,,43fb63b3-3829-4504-90c7-c0fe8899bf03,2025-01-09,20:27:03.27,2025-01-09T14:27:03.2756494-06:00,2025-01-09T20:27:03.2756494Z,,v3,,,,"Roberts, Cruise",1000236474.0,Right,OLE_PRA,ea289295-9286-4bff-8dae-ff71c3c3166e,54.26072,-114.72295,10.34826,5.28141,-0.26683,-17.32101,2.86677,-3.9825,-3.14003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
178,2025-01-09,14:27:25.20,2,4,"Rodriguez, Ryne",1000138960,Left,OLE_REB,"Fawley, Austin",1000140327,Right,OLE_REB,Undefined,9,Top,0,3,0,Sinker,Sinker,BallCalled,Walk,Undefined,Undefined,0,0,,87.71011,-2.084629,4.894203,2193.761362,127.819369,10:15,5.213,-2.68274,7.00912,-24.34635,10.80375,-12.41001,1.2814,0.74284,80.00264,-6.7192,2.629694,0.426712,,,,,,,,,,,,8.02591,6.73894,2.38624,50,5.07698,-10.43727,-127.08706,-5.27157,13.06308,27.21318,-21.20563,OLE_PRA,OLE_PRA,OleMiss,TeamExclusive,Team,20250109-OleMiss-Private-1,238cb620-cec8-11ef-8a36-438d8e0853cc,88.33234,,,7.70747,,,,,,,43fb63b3-3829-4504-90c7-c0fe8899bf03,2025-01-09,20:27:25.20,2025-01-09T14:27:25.2015374-06:00,2025-01-09T20:27:25.2015374Z,,v3,,,,"Roberts, Cruise",1000236474.0,Right,OLE_PRA,c0965cd4-2dc3-42ff-87dd-0721e649f4b5,53.49078,-127.83235,13.60659,5.2134,-4.6908,-10.60282,2.67699,-10.79504,6.53154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
179,2025-01-09,14:27:53.64,3,1,"Rodriguez, Ryne",1000138960,Left,OLE_REB,"Humphrey, Isaac",804253,Left,OLE_REB,Undefined,9,Top,0,0,0,Sinker,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,87.58392,-0.821944,3.79967,2211.037524,126.390566,10:15,5.15414,-2.89785,7.04393,-22.37407,13.22914,-16.12418,2.54128,-0.78482,78.54883,-5.152595,0.849075,0.429453,103.60147,4.364923,52.375321,3379.175111,,,,107.5781,106.07537,55.919995,0.790594,9.90705,7.73528,2.67188,50,5.09686,-7.85656,-127.01455,-2.36538,15.83413,31.26134,-19.811,OLE_PRA,OLE_PRA,OleMiss,TeamExclusive,Team,20250109-OleMiss-Private-1,347bbbc0-cec8-11ef-8a36-438d8e0853cc,87.76839,4.52412,,9.03509,,,,1.90247,2.86331,0.91386,43fb63b3-3829-4504-90c7-c0fe8899bf03,2025-01-09,20:27:53.64,2025-01-09T14:27:53.6409870-06:00,2025-01-09T20:27:53.6409870Z,LineDrive,v3,,,,"Roberts, Cruise",1000236474.0,Right,OLE_PRA,c9e02124-b583-4c5e-bb89-1bf0fbb4de64,53.45499,-127.86207,15.63067,5.15371,-1.82828,-9.9055,2.8907,-8.28584,7.91706,,1.90247,92.49525,-28.53345,7.96356,-4.6803,7.25436,-8.44772,5.16539,-1.2745,2.86332,11.56439,-20.71431,2.13292,-0.07446,-0.7824,1.09723,-0.71779,0.18737,0.91386,119.99738,-10.98424,-0.05859,1.8262,-3.87674,4.7655,-3.02953,0.7783,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,High,,,
180,2025-01-09,14:28:18.84,3,2,"Rodriguez, Ryne",1000138960,Left,OLE_REB,"Humphrey, Isaac",804253,Left,OLE_REB,Undefined,9,Top,0,0,1,Sinker,Changeup,InPlay,Undefined,Popup,Out,1,0,,87.27325,0.02058,3.423891,2116.285309,113.18792,9:45,5.23507,-2.67389,7.0211,-27.16289,7.75323,-15.72056,2.99023,-0.86858,80.35554,-5.126071,0.546488,0.425289,47.59449,69.782875,-20.995847,3957.67333,,,,70.96931,66.23351,-23.993122,3.92063,9.32209,4.45138,2.4697,50,5.22723,-7.05674,-126.93413,-0.67781,15.30753,24.41115,-24.86452,OLE_PRA,OLE_PRA,OleMiss,TeamExclusive,Team,20250109-OleMiss-Private-1,437c5ee0-cec8-11ef-8a36-438d8e0853cc,88.6278,62.64374,,6.91771,,,,1.18866,2.75139,0.88971,43fb63b3-3829-4504-90c7-c0fe8899bf03,2025-01-09,20:28:18.84,2025-01-09T14:28:18.8409102-06:00,2025-01-09T20:28:18.8409102Z,Popup,v3,,,,"Roberts, Cruise",1000236474.0,Right,OLE_PRA,5a6c6abc-c53f-4063-b241-cc3eee131da1,53.48188,-127.60199,12.20558,5.23647,0.00245,-12.43226,2.6685,-7.47554,7.65377,179.160011,1.19078,22.43831,-2.72096,-0.66478,1.61302,-1.09719,0.37288,-0.06282,0.00417,2.74728,65.60877,-20.25324,2.33259,-1.06288,0.35173,-0.06009,0.00342,0.0001,0.88289,-8.42801,-0.09651,2.45889,-3.15823,1.93971,-0.62997,0.10301,-0.00668,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
181,2025-01-09,14:28:55.89,4,1,"Rodriguez, Ryne",1000138960,Left,OLE_REB,"Sanford, Mitchell",689407,Left,OLE_REB,Undefined,9,Top,1,0,0,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,87.38103,-0.745129,5.537071,2117.808697,125.806089,10:15,5.23457,-2.57332,7.07496,-23.08237,11.74312,-14.89446,2.63135,1.2281,80.64378,-5.135117,2.821508,0.424737,,,,,,,,,,,,9.31745,6.79083,2.24416,50,5.182,-11.77215,-126.74081,-2.23551,15.32719,23.1541,-21.00316,OLE_PRA,OLE_PRA,OleMiss,TeamExclusive,Team,20250109-OleMiss-Private-1,59965460-cec8-11ef-8a36-438d8e0853cc,88.74304,,,6.73725,,,,,,,43fb63b3-3829-4504-90c7-c0fe8899bf03,2025-01-09,20:28:55.89,2025-01-09T14:28:55.8932238-06:00,2025-01-09T20:28:55.8932238Z,,v3,,,,"Roberts, Cruise",1000236474.0,Right,OLE_PRA,5071e99f-2c67-4516-8dce-f9374ab44352,53.42725,-127.36539,11.57705,5.23467,-1.66895,-10.50158,2.56729,-12.1856,7.6636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
182,2025-01-09,14:29:15.95,4,2,"Rodriguez, Ryne",1000138960,Left,OLE_REB,"Sanford, Mitchell",689407,Left,OLE_REB,Undefined,9,Top,1,1,0,Sinker,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,85.90769,-0.223089,4.955214,2178.522549,112.70929,9:45,5.09326,-3.0192,7.20391,-28.0449,7.7828,-16.12721,2.5534,0.1356,79.24914,-5.54219,2.001836,0.430805,,,,,,,,,,,,9.99174,4.55693,2.73674,50,5.07189,-10.29982,-124.76898,-1.19122,15.89057,23.01238,-24.92685,OLE_PRA,OLE_PRA,OleMiss,TeamExclusive,Team,20250109-OleMiss-Private-1,6589de90-cec8-11ef-8a36-438d8e0853cc,87.493,,,6.65854,,,,,,,43fb63b3-3829-4504-90c7-c0fe8899bf03,2025-01-09,20:29:15.95,2025-01-09T14:29:15.9539470-06:00,2025-01-09T20:29:15.9539470Z,,v3,,,,"Roberts, Cruise",1000236474.0,Right,OLE_PRA,05dd1d11-42b8-4cec-9be9-60e064b43095,53.29977,-125.37611,11.50619,5.09464,-0.53358,-12.46343,3.01401,-10.71906,7.94529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
183,2025-01-09,14:29:44.01,4,3,"Rodriguez, Ryne",1000138960,Left,OLE_REB,"Sanford, Mitchell",689407,Left,OLE_REB,Undefined,9,Top,1,1,1,Sinker,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,85.94058,-0.225123,4.868413,2118.134005,118.404116,10:00,5.17721,-2.86411,7.13991,-28.25761,7.82823,-12.44619,2.61755,0.5237,78.89433,-5.587072,2.592437,0.432354,,,,,,,,,,,,7.98193,4.60717,2.58014,50,5.15526,-10.20533,-124.73435,-1.21494,12.61778,24.29648,-24.89104,OLE_PRA,OLE_PRA,OleMiss,TeamExclusive,Team,20250109-OleMiss-Private-1,7648fa90-cec8-11ef-8a36-438d8e0853cc,87.17952,,,7.04625,,,,,,,43fb63b3-3829-4504-90c7-c0fe8899bf03,2025-01-09,20:29:44.01,2025-01-09T14:29:44.0173326-06:00,2025-01-09T20:29:44.0173326Z,,v3,,,,"Roberts, Cruise",1000236474.0,Right,OLE_PRA,95c94d6f-df0a-4c68-817f-e8895aa99cb0,53.36174,-125.38746,12.14824,5.17893,-0.54585,-12.44552,2.85903,-10.5445,6.30889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
184,2025-01-09,14:30:07.24,4,4,"Rodriguez, Ryne",1000138960,Left,OLE_REB,"Sanford, Mitchell",689407,Left,OLE_REB,Undefined,9,Top,1,1,2,Slider,Curveball,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,78.34681,1.350049,2.909747,2642.612109,293.626502,3:45,5.31027,-2.80891,6.16217,-48.32192,-2.72177,9.7219,2.53245,0.69157,71.35732,-7.588453,4.659778,0.48602,60.56113,64.834704,-127.707864,4794.166995,,,,,26.58553,,,-4.13945,-1.43272,2.58302,50,5.38817,-6.1209,-113.65356,1.22774,-5.34496,23.32219,-34.02402,OLE_PRA,OLE_PRA,OleMiss,TeamExclusive,Team,20250109-OleMiss-Private-1,842ac030-cec8-11ef-8a36-438d8e0853cc,77.55321,48.1451,,6.98949,,,,1.78395,2.6453,-0.68413,43fb63b3-3829-4504-90c7-c0fe8899bf03,2025-01-09,20:30:07.24,2025-01-09T14:30:07.2477454-06:00,2025-01-09T20:30:07.2477454Z,,v3,,,,"Roberts, Cruise",1000236474.0,Right,OLE_PRA,dcc5e6d3-24ed-4be5-b67a-62e6fe8190e6,54.3396,-114.54061,11.6611,5.31687,2.52182,-17.01201,2.81196,-5.91761,-2.67248,20.005559,1.78395,-23.10163,-4.32277,1.98838,-0.55845,0.13384,-0.03043,0.00893,-0.00214,2.6453,80.39221,-27.60807,3.45074,-0.70788,0.12187,-0.03184,0.01951,-0.00751,-0.68413,-29.88153,4.07932,0.24125,-0.2126,0.0793,-0.00942,-0.00753,0.00457,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
185,2025-01-09,14:30:35.50,4,5,"Rodriguez, Ryne",1000138960,Left,OLE_REB,"Sanford, Mitchell",689407,Left,OLE_REB,Undefined,9,Top,1,1,2,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,78.37915,-0.186501,3.906365,2707.056398,300.054683,4:00,5.10896,-3.00187,6.49281,-48.18711,-3.77827,8.73772,0.92176,1.31798,72.72924,-9.067932,5.487956,0.47963,,,,,,,,,,,,-3.56677,-1.62976,2.72386,50,5.07457,-8.05773,-113.8469,-1.73396,-4.69001,20.53255,-34.31708,OLE_PRA,OLE_PRA,OleMiss,TeamExclusive,Team,20250109-OleMiss-Private-1,94f9bab0-cec8-11ef-8a36-438d8e0853cc,78.58653,,,5.6499,,,,,,,43fb63b3-3829-4504-90c7-c0fe8899bf03,2025-01-09,20:30:35.50,2025-01-09T14:30:35.5067662-06:00,2025-01-09T20:30:35.5067662Z,,v3,,,,"Roberts, Cruise",1000236474.0,Right,OLE_PRA,9bd18243-c583-47da-bb2a-907fd29e9bf5,54.01148,-114.56809,10.26627,5.11431,-0.5286,-17.15854,3.00399,-7.893,-2.34501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
186,2025-01-09,14:31:01.74,4,6,"Rodriguez, Ryne",1000138960,Left,OLE_REB,"Sanford, Mitchell",689407,Left,OLE_REB,Undefined,9,Top,1,2,2,Sinker,Changeup,InPlay,Undefined,GroundBall,Out,1,0,,86.52508,-0.393425,3.957723,2184.094581,106.458693,9:30,5.11237,-2.8743,7.16795,-30.48655,5.01555,-13.32103,2.21443,-0.39201,79.48268,-6.165341,1.514115,0.428843,103.15534,-0.949937,12.766729,,,,,34.05761,34.05761,13.035449,0.222083,8.27977,3.11847,2.64656,50,5.08021,-8.26215,-125.75834,-1.66213,13.28494,25.04738,-27.17044,OLE_PRA,OLE_PRA,OleMiss,TeamExclusive,Team,20250109-OleMiss-Private-1,a499d220-cec8-11ef-8a36-438d8e0853cc,87.89329,1.93774,,7.0424,,,,1.66666,1.93774,0.2884,43fb63b3-3829-4504-90c7-c0fe8899bf03,2025-01-09,20:31:01.74,2025-01-09T14:31:01.7440526-06:00,2025-01-09T20:31:01.7440526Z,GroundBall,v3,,,,"Roberts, Cruise",1000236474.0,Right,OLE_PRA,b40cde7a-49d4-4196-a952-d115c2241282,53.3349,-126.42081,12.52369,5.11467,-0.94351,-13.58522,2.86972,-8.61352,6.64247,338.054058,1.66853,147.42174,-24.9431,,,,,,,1.94052,-2.67478,-27.35626,,,,,,,0.28802,33.4517,-0.70704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
1,2025-01-13,12:59:39,1,1,"Calhoun, Hudson",1000211056,Right,OLE_REB,"Utermark, Judd",1000175519,Right,OLE_REB,Undefined,1,Top,0,0,0,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,81.36442,2.04528,-1.833802,2147.547435,92.721236,9:00,6.17753,2.73985,4.86119,-42.05522,2.02543,-13.13831,4.61061,-0.0913,74.25152,-5.581903,-4.14295,0.477854,,,,,,,,,,,,5.9128,0.85882,-2.54738,50,6.34378,4.35257,-117.87448,2.6298,8.29336,23.05071,-30.96946,OLE_PRA,OLE_PRA,OleMiss,TeamExclusive,Team,20250113-OleMiss-Private-1,8a7026e0-d1e0-11ef-affd-bd03f5f842a5,78.87854,,,7.1129,,,,,,,0ccaf2cd-121b-415b-be6a-8292d414f343,2025-01-13,18:59:39,2025-01-13T12:59:39.2591426-06:00,2025-01-13T18:59:39.2591426Z,,v3,,,,"Roberts, Cruise",1000236474.0,Right,OLE_PRA,a1b68986-8eb3-4c36-a911-156815c7ad11,55.63866,-118.97203,11.52535,6.18345,4.1044,-15.48473,-2.74523,3.95768,4.14668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-01-13,12:59:53,1,2,"Calhoun, Hudson",1000211056,Right,OLE_REB,"Utermark, Judd",1000175519,Right,OLE_REB,Undefined,1,Top,0,1,0,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,82.71875,1.177947,-2.755609,2216.493436,128.509691,10:15,6.13784,2.66948,5.05903,-33.14636,9.29441,-9.94749,4.48795,-0.76016,75.31649,-4.898484,-4.507881,0.468881,,,,,,,,,,,,4.0915,4.69898,-2.39909,50,6.22418,6.2048,-119.77774,1.27738,5.91645,24.13356,-25.37911,OLE_PRA,OLE_PRA,OleMiss,TeamExclusive,Team,20250113-OleMiss-Private-1,92661da0-d1e0-11ef-affd-bd03f5f842a5,80.38802,,,7.40226,,,,,,,0ccaf2cd-121b-415b-be6a-8292d414f343,2025-01-13,18:59:53,2025-01-13T12:59:52.5690946-06:00,2025-01-13T18:59:52.5690946Z,,v3,,,,"Roberts, Cruise",1000236474.0,Right,OLE_PRA,3a6d9234-f9f2-421c-8f45-b58db89c971b,55.43852,-120.86856,12.06678,6.14052,2.4245,-12.68956,-2.67349,5.93738,2.95823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2025-01-13,13:00:08,1,3,"Calhoun, Hudson",1000211056,Right,OLE_REB,"Utermark, Judd",1000175519,Right,OLE_REB,Undefined,1,Top,0,2,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.60816,-0.536145,-5.011595,2414.501637,191.588922,12:30,6.07832,2.54656,5.84333,-18.33875,15.48312,2.93937,4.0499,-1.87799,83.00425,-4.008078,-4.488282,0.418572,,,,,,,,,,,,-2.9902,8.39012,-2.13913,50,6.02379,11.48265,-132.44644,-1.81186,-5.27289,30.2112,-17.37904,OLE_PRA,OLE_PRA,OleMiss,TeamExclusive,Team,20250113-OleMiss-Private-1,9b4c19b0-d1e0-11ef-affd-bd03f5f842a5,90.05006,,,8.60392,,,,,,,0ccaf2cd-121b-415b-be6a-8292d414f343,2025-01-13,19:00:08,2025-01-13T13:00:07.5332162-06:00,2025-01-13T19:00:07.5332162Z,,v3,,,,"Roberts, Cruise",1000236474.0,Right,OLE_PRA,2b7ef87f-8e8f-42c1-a0e7-b66bab483f58,54.65382,-133.50376,15.1056,6.07656,-1.20364,-8.68952,-2.54423,11.66719,-2.63645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2025-01-13,13:00:25,1,4,"Calhoun, Hudson",1000211056,Right,OLE_REB,"Utermark, Judd",1000175519,Right,OLE_REB,Undefined,1,Top,0,3,0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,91.51343,-2.561867,-4.000986,2377.589406,200.772273,12:45,6.08127,2.61372,5.90024,-16.20556,17.37296,6.17217,2.34505,-0.59237,83.51492,-5.638007,-2.897363,0.417063,,,,,,,,,,,,-4.20933,9.88319,-2.29453,50,5.86498,8.98009,-132.43517,-6.40855,-7.47585,28.28055,-14.62123,OLE_PRA,OLE_PRA,OleMiss,TeamExclusive,Team,20250113-OleMiss-Private-1,a5773ff0-d1e0-11ef-affd-bd03f5f842a5,90.37579,,,7.99852,,,,,,,0ccaf2cd-121b-415b-be6a-8292d414f343,2025-01-13,19:00:25,2025-01-13T13:00:24.5825090-06:00,2025-01-13T19:00:24.5825090Z,,v3,,,,"Roberts, Cruise",1000236474.0,Right,OLE_PRA,399c0df1-0705-48aa-aab1-d0a75e65c601,54.59557,-133.41291,14.14028,6.07781,-5.90305,-7.31062,-2.60946,9.23855,-3.73793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2025-01-13,13:00:47,1,5,"Calhoun, Hudson",1000211056,Right,OLE_REB,"Utermark, Judd",1000175519,Right,OLE_REB,Undefined,1,Top,0,3,1,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,91.65872,-1.373508,-3.343824,2317.344141,202.297363,12:45,6.08917,2.87248,6.01226,-14.49005,19.07159,7.33233,3.60682,0.38222,82.73077,-4.178964,-2.028453,0.416959,87.1038,70.596516,-58.076954,3556.505036,,,,,38.25709,,,-4.82449,10.58642,-2.6138,50,5.97338,7.44397,-132.79485,-3.57872,-8.50962,31.68264,-13.50134,OLE_PRA,OLE_PRA,OleMiss,TeamExclusive,Team,20250113-OleMiss-Private-1,b29da4d0-d1e0-11ef-affd-bd03f5f842a5,90.39851,118.91702,,8.92795,,,,,,,0ccaf2cd-121b-415b-be6a-8292d414f343,2025-01-13,19:00:47,2025-01-13T13:00:46.6337858-06:00,2025-01-13T19:00:46.6337858Z,,v3,,,,"Roberts, Cruise",1000236474.0,Right,OLE_PRA,966a05c5-3a2a-4cda-b696-75410f26e94e,54.4867,-133.86102,15.84132,6.08616,-3.12438,-6.75067,-2.86912,7.73033,-4.25481,164.40344,-0.32156,22.44225,-28.4411,9.59053,-2.68431,0.70315,-0.17061,0.03217,-0.00309,7.21921,120.49604,-25.30572,1.70472,0.23645,-0.2232,0.08453,-0.02103,0.00276,-1.34203,-36.02268,5.59832,-0.98891,0.08808,0.01904,-0.0134,0.00436,-0.00073,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
6,2025-01-13,13:01:11,1,6,"Calhoun, Hudson",1000211056,Right,OLE_REB,"Utermark, Judd",1000175519,Right,OLE_REB,Undefined,1,Top,0,3,2,Slider,Curveball,BallCalled,Walk,Undefined,Undefined,0,0,,77.95686,5.887166,1.477421,2117.150151,59.738734,8:00,6.0862,2.72525,5.1323,-58.18936,-9.97386,-19.94903,6.80289,2.45452,70.13075,-4.67177,-2.041756,0.499764,,,,,,,,,,,,10.1493,-6.03756,-2.84845,50,6.59642,-2.04094,-112.47581,9.46554,12.86997,22.32726,-39.83007,OLE_PRA,OLE_PRA,OleMiss,TeamExclusive,Team,20250113-OleMiss-Private-1,c1271c20-d1e0-11ef-affd-bd03f5f842a5,75.42051,,,7.82611,,,,,,,0ccaf2cd-121b-415b-be6a-8292d414f343,2025-01-13,19:01:11,2025-01-13T13:01:10.9625410-06:00,2025-01-13T19:01:10.9625410Z,,v3,,,,"Roberts, Cruise",1000236474.0,Right,OLE_PRA,cd1d1576-60b0-4242-a9eb-8a3228b2acee,55.36945,-113.53668,11.16363,6.10171,11.35805,-19.91504,-2.73695,-2.65246,6.43499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2025-01-13,13:01:36,2,1,"Calhoun, Hudson",1000211056,Right,OLE_REB,"Humphrey, Isaac",804253,Left,OLE_REB,Undefined,1,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.51996,-2.091601,-4.738249,2407.523307,193.356634,12:30,6.1146,2.58838,5.89932,-14.13623,19.81245,4.41626,2.98725,-1.45257,82.65494,-4.821355,-3.950427,0.419356,,,,,,,,,,,,-3.78437,11.20505,-2.20901,50,5.93795,10.78064,-132.31631,-5.23875,-6.62343,31.59592,-12.563,OLE_PRA,OLE_PRA,OleMiss,TeamExclusive,Team,20250113-OleMiss-Private-1,cfd818a0-d1e0-11ef-affd-bd03f5f842a5,89.88174,,,8.86501,,,,,,,0ccaf2cd-121b-415b-be6a-8292d414f343,2025-01-13,19:01:36,2025-01-13T13:01:35.6849730-06:00,2025-01-13T19:01:35.6849730Z,,v3,,,,"Roberts, Cruise",1000236474.0,Right,OLE_PRA,d38bd15e-f460-4c6a-868e-ce2748fe2d53,54.60117,-133.41051,15.79796,6.11184,-4.80368,-6.2815,-2.58632,11.01001,-3.31171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2025-01-13,13:01:51,2,2,"Calhoun, Hudson",1000211056,Right,OLE_REB,"Humphrey, Isaac",804253,Left,OLE_REB,Undefined,1,Top,0,1,0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,92.836,-2.651386,-3.327823,2582.733291,207.142778,1:00,6.0017,2.73234,6.31913,-12.36753,20.00686,9.66127,2.52312,0.46888,83.84156,-5.07905,-1.584203,0.409517,,,,,,,,,,,,-6.07839,11.58363,-2.49319,50,5.80135,7.41657,-134.47979,-6.52528,-10.99211,32.56521,-11.22634,OLE_PRA,OLE_PRA,OleMiss,TeamExclusive,Team,20250113-OleMiss-Private-1,d91caf70-d1e0-11ef-affd-bd03f5f842a5,92.04113,,,8.99444,,,,,,,0ccaf2cd-121b-415b-be6a-8292d414f343,2025-01-13,19:01:51,2025-01-13T13:01:51.2483906-06:00,2025-01-13T19:01:51.2483906Z,,v3,,,,"Roberts, Cruise",1000236474.0,Right,OLE_PRA,f661af44-42c2-426a-92af-995d0f19bf2d,54.18027,-135.48829,16.28261,5.99804,-6.17762,-5.61317,-2.72814,7.75698,-5.49606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
